orgSize,action,actor,region,industry,attribute,incident
unknown,misuse,external,na,utilities,c,F
small,social,external,lac,education,c,F
large,misuse,internal,na,administrative,c,F
unknown,misuse,partner,apac,information,c,F
large,error,external,emea,trade,c,F
large,misuse,external,lac,publicadministration,a,F
small,social,internal,lac,education,c,F
large,social,partner,emea,education,i,F
large,malware,external,apac,administrative,c,F
unknown,error,external,emea,administrative,c,F
small,social,internal,emea,construction,a,F
large,error,internal,apac,manufacturing,c,F
unknown,hacking,partner,apac,manufacturing,i,F
small,hacking,internal,emea,information,i,F
small,error,internal,na,administrative,a,F
unknown,malware,external,apac,trade,a,F
large,malware,partner,lac,professional,i,F
large,malware,partner,apac,publicadministration,a,F
unknown,malware,partner,na,professional,c,F
unknown,malware,external,emea,finance,i,F
unknown,malware,partner,na,agriculture,i,F
large,hacking,external,na,professional,a,F
unknown,malware,external,emea,information,i,F
unknown,malware,internal,lac,publicadministration,a,F
small,social,internal,lac,professional,a,F
large,social,external,lac,agriculture,i,F
small,malware,partner,emea,construction,i,F
unknown,social,internal,apac,education,a,F
unknown,malware,partner,emea,entertainment,i,F
unknown,social,internal,lac,utilities,a,F
small,social,partner,lac,publicadministration,i,F
small,hacking,partner,apac,otherservices,a,F
large,error,partner,emea,information,i,F
unknown,error,external,na,information,i,F
small,misuse,partner,emea,miningandutilities,c,F
large,misuse,internal,emea,retail,i,F
large,malware,partner,na,entertainment,i,F
unknown,malware,partner,apac,transportation,i,F
small,social,partner,apac,publicadministration,c,F
unknown,error,external,na,administrative,a,F
unknown,social,external,lac,information,a,F
large,malware,internal,na,administrative,a,F
unknown,hacking,internal,lac,education,c,F
small,misuse,partner,lac,accommodation,c,F
small,misuse,external,emea,otherservices,a,F
small,hacking,external,emea,entertainment,c,F
unknown,error,internal,lac,entertainment,a,F
large,hacking,external,apac,accommodation,c,F
unknown,social,internal,lac,finance,i,F
small,social,external,lac,trade,c,F
small,social,external,emea,construction,a,F
unknown,malware,external,emea,construction,a,F
unknown,malware,external,na,management,a,F
unknown,misuse,partner,na,otherservices,c,F
unknown,social,partner,lac,professional,c,F
small,hacking,external,apac,construction,i,F
large,misuse,external,lac,finance,c,F
small,social,partner,na,accommodation,c,F
large,malware,partner,apac,administrative,i,F
unknown,hacking,external,lac,transportation,i,F
small,error,internal,emea,information,c,F
unknown,hacking,external,apac,construction,a,F
large,misuse,partner,lac,accommodation,i,F
large,social,internal,na,administrative,c,F
small,error,partner,na,finance,c,F
small,misuse,external,na,trade,a,F
large,social,partner,lac,accommodation,i,F
large,misuse,partner,emea,miningandutilities,i,F
small,hacking,partner,emea,education,c,F
unknown,social,external,lac,otherservices,i,F
unknown,misuse,partner,emea,manufacturing,c,F
large,malware,internal,lac,information,a,F
unknown,malware,partner,lac,accommodation,i,F
small,hacking,partner,apac,miningandutilities,a,F
unknown,error,external,emea,agriculture,a,F
unknown,hacking,external,emea,transportation,i,F
small,social,external,lac,professional,c,F
unknown,hacking,partner,lac,miningandutilities,c,F
large,error,external,emea,management,i,F
unknown,misuse,external,lac,utilities,i,F
unknown,malware,external,na,miningandutilities,c,F
small,malware,partner,lac,otherservices,i,F
unknown,error,internal,lac,finance,c,F
small,error,partner,lac,miningandutilities,c,F
large,misuse,internal,lac,retail,i,F
small,hacking,internal,na,utilities,a,F
unknown,malware,internal,na,management,i,F
small,hacking,partner,lac,transportation,i,F
unknown,social,internal,emea,realestate,i,F
small,hacking,internal,apac,information,c,F
large,hacking,internal,na,utilities,i,F
large,social,external,apac,trade,i,F
unknown,social,internal,apac,healthcare,a,F
small,hacking,external,emea,retail,c,F
small,misuse,internal,apac,transportation,c,F
small,social,external,apac,otherservices,c,F
unknown,misuse,partner,apac,otherservices,i,F
unknown,misuse,external,lac,entertainment,a,F
small,misuse,internal,emea,entertainment,a,F
large,social,external,apac,healthcare,c,F
large,error,external,na,administrative,i,F
large,error,external,lac,agriculture,c,F
unknown,social,internal,emea,transportation,i,F
large,error,partner,na,information,i,F
small,hacking,internal,lac,otherservices,a,F
large,hacking,partner,emea,agriculture,a,F
unknown,social,internal,emea,publicadministration,i,F
small,misuse,external,lac,construction,a,F
small,social,partner,na,entertainment,c,F
unknown,malware,external,lac,finance,a,F
large,hacking,internal,apac,otherservices,c,F
large,misuse,internal,lac,construction,c,F
large,malware,partner,na,publicadministration,c,F
small,malware,internal,na,management,a,F
small,error,external,lac,miningandutilities,a,F
small,hacking,internal,na,agriculture,c,F
unknown,error,external,lac,management,c,F
large,error,partner,emea,transportation,c,F
large,social,partner,apac,education,a,F
large,malware,external,na,accommodation,a,F
large,hacking,partner,apac,professional,c,F
small,social,external,na,construction,i,F
large,social,internal,na,healthcare,a,F
large,hacking,partner,lac,accommodation,a,F
large,malware,internal,lac,entertainment,a,F
large,misuse,external,na,entertainment,a,F
unknown,misuse,external,na,healthcare,a,F
unknown,social,internal,emea,management,i,F
unknown,misuse,external,emea,agriculture,a,F
small,hacking,partner,emea,manufacturing,i,F
large,social,internal,apac,transportation,c,F
unknown,misuse,partner,lac,administrative,a,F
small,social,internal,na,publicadministration,i,F
large,social,internal,emea,miningandutilities,i,F
unknown,error,partner,na,construction,i,F
small,error,external,apac,administrative,c,F
unknown,misuse,external,lac,agriculture,a,F
large,hacking,external,na,administrative,c,F
large,social,external,emea,retail,c,F
small,social,partner,lac,construction,a,F
large,malware,internal,na,agriculture,i,F
large,error,partner,emea,entertainment,c,F
small,malware,internal,apac,management,a,F
unknown,error,internal,lac,otherservices,a,F
large,social,partner,emea,finance,c,F
small,malware,partner,lac,trade,a,F
unknown,hacking,partner,emea,transportation,i,F
large,hacking,partner,na,construction,c,F
small,malware,partner,apac,manufacturing,c,F
unknown,social,partner,emea,utilities,a,F
large,misuse,partner,apac,trade,c,F
unknown,error,external,emea,utilities,i,F
unknown,misuse,internal,lac,healthcare,i,F
large,malware,partner,apac,realestate,c,F
unknown,social,internal,apac,agriculture,a,F
small,social,internal,lac,agriculture,i,F
unknown,error,partner,na,administrative,i,F
small,error,internal,na,information,c,F
small,hacking,partner,lac,management,c,F
large,error,internal,na,otherservices,i,F
large,social,partner,na,accommodation,i,F
unknown,error,partner,apac,trade,i,F
unknown,misuse,partner,lac,management,a,F
large,malware,external,lac,realestate,i,F
small,malware,internal,emea,finance,a,F
large,misuse,internal,emea,entertainment,c,F
unknown,social,external,apac,otherservices,c,F
unknown,malware,partner,na,transportation,c,F
large,error,external,na,transportation,c,F
small,social,internal,emea,manufacturing,a,F
large,malware,external,na,utilities,c,F
small,social,internal,lac,finance,a,F
small,misuse,partner,emea,healthcare,c,F
large,malware,internal,lac,realestate,c,F
unknown,misuse,partner,apac,accommodation,a,F
small,social,external,apac,utilities,c,F
large,error,external,na,entertainment,c,F
unknown,malware,external,lac,miningandutilities,a,F
large,misuse,internal,emea,education,c,F
small,hacking,partner,na,administrative,c,F
small,malware,internal,na,retail,c,F
small,social,external,na,information,c,F
small,social,internal,lac,healthcare,i,F
large,social,internal,na,retail,a,F
unknown,hacking,internal,na,management,c,F
large,hacking,external,na,accommodation,i,F
small,hacking,external,emea,transportation,a,F
small,misuse,external,emea,management,a,F
unknown,misuse,external,na,agriculture,a,F
large,misuse,external,lac,realestate,i,F
unknown,error,external,na,construction,a,F
small,error,external,apac,otherservices,a,F
unknown,malware,partner,emea,otherservices,i,F
small,malware,partner,apac,construction,a,F
large,hacking,external,apac,retail,a,F
small,error,internal,lac,transportation,i,F
large,malware,internal,emea,agriculture,a,F
unknown,hacking,internal,lac,otherservices,a,F
small,misuse,internal,lac,publicadministration,i,F
small,misuse,internal,na,transportation,i,F
small,hacking,external,emea,professional,c,F
large,misuse,partner,na,information,a,F
large,hacking,internal,emea,utilities,c,F
large,malware,internal,apac,finance,a,F
large,malware,external,apac,professional,i,F
small,misuse,external,apac,finance,c,F
small,malware,external,emea,finance,i,F
small,malware,partner,apac,trade,a,F
small,social,partner,apac,utilities,i,F
large,social,partner,apac,retail,c,F
small,malware,partner,lac,otherservices,a,F
unknown,error,external,na,construction,i,F
large,misuse,partner,emea,entertainment,c,F
small,social,external,emea,miningandutilities,c,F
unknown,error,external,na,transportation,i,F
large,misuse,external,apac,finance,a,F
large,malware,external,lac,entertainment,c,F
unknown,hacking,external,na,otherservices,c,F
small,social,internal,lac,trade,i,F
unknown,hacking,internal,lac,miningandutilities,i,F
unknown,social,external,emea,utilities,i,F
small,hacking,external,lac,education,c,F
unknown,hacking,internal,na,construction,a,F
small,error,external,lac,miningandutilities,c,F
small,malware,external,lac,management,c,F
unknown,malware,internal,emea,otherservices,c,F
small,error,internal,apac,publicadministration,i,F
small,malware,internal,apac,agriculture,a,F
unknown,social,partner,lac,administrative,c,F
large,misuse,internal,emea,education,i,F
large,hacking,partner,lac,healthcare,a,F
small,misuse,partner,na,agriculture,a,F
unknown,error,partner,na,administrative,c,F
unknown,misuse,internal,lac,miningandutilities,c,F
small,hacking,external,lac,construction,c,F
large,malware,internal,na,manufacturing,i,F
small,malware,internal,na,otherservices,a,F
unknown,social,partner,lac,miningandutilities,c,F
unknown,malware,internal,na,retail,c,F
unknown,malware,internal,apac,management,i,F
small,social,partner,lac,publicadministration,a,F
large,error,internal,apac,agriculture,i,F
large,malware,internal,apac,transportation,a,F
large,error,partner,na,miningandutilities,c,F
large,misuse,partner,lac,management,c,F
unknown,hacking,external,emea,transportation,c,F
unknown,hacking,partner,apac,information,c,F
large,social,external,na,realestate,i,F
large,error,external,apac,accommodation,c,F
unknown,malware,partner,na,publicadministration,i,F
large,misuse,internal,na,miningandutilities,c,F
small,error,partner,lac,management,c,F
unknown,social,external,lac,information,c,F
large,error,external,emea,management,c,F
unknown,misuse,external,na,management,a,F
small,social,partner,lac,information,c,F
small,hacking,internal,emea,professional,a,F
small,malware,external,apac,publicadministration,c,F
large,hacking,external,emea,otherservices,a,F
unknown,misuse,internal,lac,professional,c,F
small,misuse,partner,apac,finance,i,F
small,malware,partner,na,accommodation,a,F
unknown,error,partner,emea,otherservices,i,F
small,malware,external,apac,construction,a,F
small,malware,internal,apac,retail,c,F
small,social,partner,emea,retail,a,F
large,misuse,partner,lac,management,a,F
unknown,social,external,na,trade,c,F
unknown,malware,internal,apac,realestate,a,F
unknown,hacking,partner,na,entertainment,c,F
small,hacking,internal,emea,accommodation,a,F
large,misuse,partner,emea,otherservices,a,F
unknown,hacking,external,lac,information,c,F
large,hacking,partner,lac,management,a,F
large,social,internal,emea,publicadministration,a,F
large,misuse,external,apac,finance,c,F
large,malware,partner,na,healthcare,c,F
small,error,partner,emea,manufacturing,i,F
large,misuse,external,na,information,c,F
large,hacking,internal,emea,healthcare,c,F
large,hacking,partner,emea,realestate,i,F
large,social,internal,na,entertainment,c,F
large,malware,internal,apac,information,a,F
unknown,hacking,internal,emea,utilities,a,F
small,misuse,external,na,utilities,i,F
small,malware,external,apac,agriculture,i,F
small,error,internal,emea,healthcare,i,F
small,hacking,partner,lac,healthcare,i,F
small,social,partner,emea,information,c,F
unknown,hacking,internal,lac,trade,a,F
unknown,misuse,external,emea,construction,a,F
large,malware,partner,lac,otherservices,a,F
unknown,hacking,partner,lac,management,i,F
small,misuse,external,lac,transportation,c,F
small,hacking,partner,na,entertainment,i,F
small,error,partner,na,information,c,F
large,social,internal,apac,publicadministration,a,F
unknown,social,external,na,retail,a,F
large,error,external,emea,accommodation,i,F
small,error,external,na,management,a,F
unknown,misuse,partner,na,otherservices,a,F
small,social,internal,emea,healthcare,i,F
unknown,malware,external,emea,finance,a,F
large,hacking,external,na,education,i,F
unknown,misuse,partner,apac,publicadministration,c,F
large,hacking,external,apac,education,a,F
large,social,internal,emea,transportation,a,F
small,malware,partner,lac,miningandutilities,i,F
unknown,hacking,external,emea,entertainment,i,F
